premium,ate
0.005513119542982919,0.033166711764463855
0.007038076483107537,0.04688699156319622
0.011896866983799704,0.033222806973586254
0.007852555051085619,0.027719002006311964
0.007079433647143481,0.046089202361927935
0.020230905133373764,0.05428065512469718
0.015208866440498348,0.04724825413620433
0.017351172064296226,0.050149316044087504
0.008079215491470566,0.040673066292533824
0.009138183930356508,0.038434638922834344
0.016627479827678537,0.042162775571771
0.009250617586663366,0.03959366804138054
0.021810902516127675,0.04046199606585539
0.013493415025938711,0.025818203784223837
0.022359636478227717,0.041171435203210836
-0.0021991932767397443,0.04857016373554964
0.004467331433666177,0.04154041354208537
0.0051219517274190066,0.05583116021826881
0.013138802696596577,0.042359925518028085
0.008720748936018013,0.03189388778874671
0.01413583633706332,0.04465502698744795
0.005638637958239004,0.04112887970261959
0.008127473213060475,0.040208376464492365
0.012949531576139005,0.04371791323207315
0.017502992566311243,0.040183845055731644
0.01489860373783193,0.06063020714538733
0.0023522215896274387,0.03722685035449239
0.013587305400613196,0.0469662014304419
0.012773437087048915,0.057529917206794366
0.017559229770841983,0.040909785527487516
0.010668714908165754,0.04220113961891473
0.03017122320786697,0.05024950608321811
0.01592998747070557,0.047712169524380225
0.02049866550534931,0.04754177330137648
0.004591042348997605,0.04394182986954376
0.0032992251260954147,0.045547109810462776
0.013484885619888295,0.030352033499220683
0.007814326314675914,0.039874290126223476
0.011923836535448921,0.0611748955181114
0.013127069626140818,0.04035685796155208
0.016518726374451814,0.05015009298522882
0.009137675984845273,0.030354793504814685
0.020888012594021767,0.05989609347403697
0.010045870389822624,0.04410059667377673
0.008733132119156474,0.060598313426605176
0.009686230534016405,0.04927640380146557
0.033410903005936556,0.02988172032952401
0.0059378328110480175,0.04636747700469905
0.018115598845748544,0.03873248455955682
0.01589919835093955,0.038726385375413404
0.008658904696803867,0.03729484543523792
0.0057078416609075144,0.056737864706507796
0.015083141977660093,0.050888759524107235
0.011141289306640483,0.04285728758885124
0.009678726445911306,0.04370824784450058
0.016515998378154168,0.02983102927231891
0.00232887988613064,0.04256486088042817
0.007872491862162607,0.04630049803829357
0.02387886386764697,0.041127774607624824
0.027195386399059204,0.042481344414095526
-0.0013379304575297027,0.04156554790058716
0.015231053398661883,0.04149581001987418
0.01587480975160288,0.045866977108456115
0.00933000470440623,0.02880945385972709
0.012011515779411917,0.04631444640122714
