premium,ate
-0.00942175653449246,0.05001913140375486
-0.0157161739021678,-0.05171503941888645
-0.0035014835068702538,0.09728136852165481
-0.0015135967757473404,0.019709378676488174
-0.002176420971196769,0.010061879400802968
0.001877060678822727,0.035545900573637004
-0.0016152091351954306,0.04934831161314818
-0.005637813617106486,0.03314811231652046
0.002057206667617783,-0.0020089989828025725
-0.0008313381774194412,-0.0068019417437047355
0.0034174029794673613,0.04944821336536306
0.00025689432037655224,0.03434451083727143
-0.0005123130379370358,0.04520667883430967
-0.00034660617736027594,0.004856861745066482
-0.003752675174934536,0.041578213572040286
0.007647448905390264,0.05915344240441169
-0.01687914943256097,-0.025869008002649428
-0.002354623175950289,0.030708642010389278
-0.006823864184946021,0.019658699763200883
0.003727630792567091,0.03807121992981003
-0.0004216802261201441,0.08642379500662804
-0.01212912979625068,0.017501162005603737
-0.016253703426746736,-0.027600231071510772
0.00498405431986558,0.11562099773680419
-0.008178486939040316,0.0852460716214969
-0.01035337225325935,-0.00153410510273157
-0.006209832973634633,-0.026040547858569803
-0.00606653420958933,0.0336392233691757
-0.014300698150657036,-0.04482113564115254
-0.01024458096712529,0.01613522679460155
-0.015947955757767307,0.038224458679312116
-0.014786140158502051,-0.03211559543491329
-0.017264501635585808,-0.06044140991190474
-0.007284196052345509,0.004297306886683012
0.003841757452872241,0.09119702848347098
0.006578593267080227,0.041616140994667525
0.0028395476713954856,-0.014803756259203096
0.004978156097841847,-0.025073562086127658
-0.004038074028253857,0.013766892788740683
0.0008502837824495152,0.045923530534309094
-0.003997791525317089,0.052310083359457984
-0.009164493703546023,-0.054330326007308666
-0.004411579246569507,0.04968055068848703
-0.009958274495287172,0.03632784641302001
-0.0018795084888883797,-0.029552118969267894
2.794082270769424e-05,-0.02092664030903872
-0.007840383957375796,0.07049182805952597
0.011240024435998329,0.057727905285276784
0.003128955014003107,0.07278278638118224
-0.01028550381884509,0.033895864937399704
-0.0023490110585516408,-0.03384365648000689
0.009180187012400219,0.051361497694128205
0.009914300021749228,0.08828627018982861
-0.009086568686301033,0.05346411835675282
-0.014634776141710696,-0.0031607122768825247
-0.006777302126898409,0.00045515318335311006
0.002332400597215331,0.06113385523661051
-0.0053981096797480685,0.05841894580596054
-0.0008459078463685793,0.026091712358095917
0.002629219975549338,0.10453212307686581
-0.002679926399187217,0.06207767935648829
-0.017818117457013557,0.0072515017658163145
-0.004096525179897281,0.1022218192818201
-4.3192669671371364e-05,-0.043701382935055585
-0.006652200594093542,-0.019878609166894424
0.0021070560250859294,0.07167373527336725
-0.03908988405972306,0.029669698442816708
-0.0033890793467971116,-0.009427875429513677
-0.0035760052733689388,0.032245256273260435
0.00605729257336006,0.09028125294140266
-0.0004274005157778177,0.07844302689324259
-0.011331309732652848,0.007546685390013819
-0.013250104915954047,0.013197229846060038
-0.019305400045400573,0.043709294546025984
-0.0030744142493882107,-0.014920903898575444
0.003475921954673611,0.06510917830177046
-0.00043442945398081134,0.07034869945867718
-0.0002535548204580379,0.06582484818912673
-0.017859290365372142,0.05076509559411732
-0.012386925228450852,-0.024196299520462705
0.000601175676651626,0.05863980245596089
0.0016862274370544883,0.06561090922074739
-0.009308420165707335,0.022393135773511676
-0.007505552063254657,0.04658654802166327
-0.011471053332075449,0.030329536916231373
0.007515993609788649,0.09929969818760759
0.017982415070091406,0.06672267214752546
-0.0012641969433225958,0.07101021637332085
-0.0009791581128439364,0.07324304602479713
0.00546752196558065,0.021731070210556418
-0.009676498729192294,-0.011991301814790602
-0.006979483631070954,0.023723147340537515
-0.016175864752654326,0.023571485588408977
-0.004346183061383467,0.010038741262774478
-0.010166039557975279,0.09300143412264626
-0.0038296204341038975,0.04353396504304147
-0.021496557204201294,0.007017810973727597
0.007123044866780542,0.024466726774117695
0.004299573597040364,0.010540222569124867
-0.015809738289007134,0.018936642034922756
-0.0062397815209851585,0.0015336818880218525
-0.0008760357078618566,0.020545478534545407
-0.002231883691629223,0.04797954287549879
0.0007188982169021238,0.025224844035034586
-0.013589335640325054,0.03724499543243066
-0.010357954349085909,-0.04017780270741711
-0.009584151337401895,0.002537454763202992
-0.003107674263310451,0.02572867252913244
0.0032083006696445038,0.08437197679169182
-0.006341556083825136,0.03409446168552832
-0.0022103155085194046,0.0334075670956319
-0.005794518092579519,0.05119130226831944
0.015034086513786765,0.10000799488598086
0.0024669781554778718,0.019949536165157416
0.0008609268249774593,0.0512802349869041
0.0018731281114506698,0.08159166726420686
-0.006528173510924645,0.024525551784577323
0.008031654826414727,0.05303888943251846
-0.011224796518677332,0.08836353740437737
-0.005297391851981484,0.051673791600288295
-0.0012803961363731797,-0.04670460499003415
-0.0013974259147861504,0.05352349670423774
0.007055518078214057,0.07038094050722986
-0.016092306556167932,-0.11815958696700951
-0.02812175284094149,0.02890523852733589
-0.005883259393403173,0.0485689221524544
-0.0025307547201993998,-0.012129022875170216
0.005924358272308208,0.12211409050631851
-9.927208587784397e-05,0.15693625184302568
0.02283519999406523,0.03568763605371245
-0.0021728956816288968,0.020960951564441423
-0.008563164223107045,0.07081191787829902
-0.0024354916275453192,-0.014976226306239553
-0.001557348886105669,-0.004185320032997494
-0.009544541654469219,0.06554519190875283
0.0029405540000478902,0.008947031604354077
-0.00042025309619210874,-0.026028465100403183
-0.005909328165777272,-0.0781929205135878
-0.006156219952252236,0.033766897444278375
0.004675847636870657,0.03984677822187368
-0.008386550351351878,-0.029363804790327144
-0.013439064094347026,0.020241666396212818
-0.0023591681337625636,-0.008210372302554675
-0.015430579319171606,-0.02870190823175292
0.006442077145754524,0.10967848557157722
0.003984210820229241,0.04779617682442043
-0.0005619024404873926,0.0213009414070118
-0.01486732869335293,0.0028193404204870224
-0.04055893307425383,-0.05398789105013511
-0.014187701736559179,-0.03303157537018735
-0.0027532283874114848,-0.00973814722869835
0.0043787770434322165,0.08648217691054655
0.004213158618341473,0.019754255890076605
-0.008592150260556408,0.016108281055255958
-0.0005749810398546773,0.07588287070217828
-0.010277080183800675,0.010714000830161649
-0.0070396525398562435,-0.017653447611993552
-0.005059005529166903,-0.014631165345859953
-0.0035061154095433686,0.011779925325503086
-0.016249272280181696,0.011996254897925954
-0.011319584966035787,-0.031579873671265565
-0.0012603572178513794,0.04535406578733659
-0.02354193731341516,-0.027949161999598952
-0.01010051674734505,0.04419120852028322
-0.011885267409730386,-0.02651777362429223
-0.0011351222125565996,0.08201427057258663
-0.004223640604918631,-0.008159772301266391
-0.00010897363495166595,0.05715120599674601
0.003204116642463728,-0.026169091372198375
-0.014572027645007962,0.031025385040631057
0.0015333401487685333,0.040943317563031933
0.007969024073777479,0.02860088455318434
0.0005240560218611953,0.0418051385673096
0.01319614954532869,0.06862875268680454
-0.01459021394368903,-0.01988878846562118
0.005844762456466701,0.05977004731984353
5.134282762738612e-05,0.061445493704816244
-0.003015319849608261,0.056021164422291915
-0.003394563917994486,-0.0019253402711315775
0.0019821062311965497,0.004265451738703911
0.008227282556994411,0.06334902485423577
0.0013402634069292138,0.05616957613191496
0.0023312741289179834,-0.01480659492859508
-0.01686871770700787,0.023456682008666664
-0.002835542131506566,-0.041745682919492474
-0.026594882640328218,0.015722918820524682
0.0017602405938053275,0.053203984413395404
0.004751769169233658,0.07396823153428915
-0.0033502083877512898,0.05052936889694661
-0.010266293191925797,0.01300369335732232
-0.00076729248871802,-0.0005734138611307749
-0.00509762877816368,-0.0053459152342299875
0.0001910828138197377,0.012841745812260403
0.008344327139660455,0.03488384670872804
-0.00040871220660566865,0.03785414613117359
-0.01597646678956737,0.014044301895749699
-0.010781992593109347,0.028129629558777836
0.0040191319525246655,0.08877490686803376
0.014954682548182843,0.055486654650560394
-0.0016624203887227115,0.03714787598044145
